candidate_id,source_short,model_label,split,true_label,predicted_label,count
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,cardboard,paper,16
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,cardboard,plastic,29
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,cardboard,shoes,4
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,cardboard,trash,5
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,clothes,battery,1
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,clothes,biological,1
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,clothes,cardboard,4
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,clothes,clothes,207
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,clothes,glass,36
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,clothes,metal,1
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,clothes,paper,5
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,clothes,plastic,23
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,clothes,shoes,6
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,glass,battery,5
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,glass,biological,6
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,glass,cardboard,11
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,glass,clothes,10
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,glass,glass,170
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,glass,metal,8
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,glass,paper,5
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,glass,plastic,36
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,glass,shoes,2
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,glass,trash,7
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,metal,battery,7
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,metal,biological,6
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,metal,cardboard,5
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,metal,clothes,2
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,metal,glass,59
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,metal,metal,29
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,metal,paper,9
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,metal,plastic,14
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,metal,shoes,4
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,metal,trash,5
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,paper,battery,6
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,paper,biological,12
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,paper,cardboard,21
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,paper,clothes,7
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,paper,glass,47
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,paper,metal,9
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,paper,paper,64
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,paper,plastic,23
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,paper,shoes,3
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,paper,trash,8
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,plastic,biological,6
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,plastic,cardboard,19
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,plastic,clothes,6
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,plastic,glass,57
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,plastic,metal,13
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,plastic,paper,7
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,plastic,plastic,125
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,plastic,shoes,2
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,plastic,trash,5
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,shoes,battery,5
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,shoes,biological,16
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,shoes,cardboard,6
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,shoes,clothes,15
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,shoes,glass,46
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,shoes,metal,6
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,shoes,paper,4
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,shoes,plastic,13
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,shoes,shoes,101
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,shoes,trash,5
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,trash,battery,5
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,trash,biological,2
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,trash,cardboard,1
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,trash,clothes,2
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,trash,glass,21
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,trash,metal,4
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,trash,plastic,12
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,trash,shoes,2
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,trash,trash,19
